"","LSEC","EPCAM+ cells and cholangiocytes","NK,NKT and T cells","Hepatocytes","B cells","Stellate cells and myofibroblasts"
"X748",0.309127205778779,0.0772342660034529,0.282657604974381,0.297581860892224,0.00315202791747221,0.0302470344336905
"X749",0.159128238955681,0.000347922483247301,0.33495973530414,3.962885849764e-05,0.491477627785029,0.0140468466134061
"X750",0.00660593193786069,0.0808783050557445,0.281538457070501,0.625966672031184,0.00276024018178086,0.00225039372292848
"X751",0.0109365400629516,0.0989583900375548,0.00465554040790735,0.875395474568381,0.00330096994795933,0.00675308497524568
"X752",0.222588998111824,0.250240885057679,0.0189220281336763,0.475060927487654,0.00200827487570455,0.0311788863334621
"X753",0.474357609539012,0.00211712702908362,0.462307131690648,7.04140010624662e-05,0.0320797937692415,0.0290679239709525
"X754",0.0463338637133627,0.000431834446992105,0.520660770136823,1.09562831534189e-06,0.419701450141696,0.0128709859328115
"X755",0.0599056299473285,0.039252734776855,0.0512097158191592,0.82754600356553,0.00800266349681607,0.0140832523943112
"X756",0.144162957072847,0.0922446202707848,0.0108013328731374,0.737302292043292,0.000551753802941627,0.0149370439369974
"X757",0.245163902856217,0.160282485490014,0.0391271562937249,0.440760222938777,0.00454377471297683,0.11012245770829
"X758",0.161263905405173,0.0433138750720428,0.00656957444688219,0.766192979475507,0.0129485700512211,0.00971109554917391
"X759",0.00838944989521516,0.0246228438167331,0.460165398892659,0.48097318999933,0.0228609614112162,0.00298815598484629
"X760",0.0299342178586404,0.143691811873648,0.112173665354962,0.681544449668219,0.00297411237373513,0.029681742870795
"X761",0.0295376439038343,0.055162288585115,0.269638427385036,0.631429159637918,0.00254241947256518,0.0116900610155318
"X762",0.45810349701152,0.0584380349141486,0.0457168580223261,0.383178437615759,0.0141184202441033,0.0404447521921434
"X763",0.00640015571477676,0.0300207438979036,0.819232026224166,0.116335222814692,0.0200165460278862,0.00799530532057541
"X764",0.0103551824550407,0.0632964947130717,0.0931908893512838,0.82817545494397,0.00133330551646596,0.00364867302016755
"X765",0.122112606871656,0.594992076677732,0.0249618436425745,0.232325199787329,0.00261714938845666,0.0229911236322521
"X766",0.0257951835386741,0.560708142702561,0.00867507164528527,0.397956204411061,0.00215191190962257,0.00471348579279564
"X767",0.54852937054887,0.0417575480928287,0.0186341568827526,0.345594002400517,0.0219316378636337,0.0235532842113973
"X768",0.194234643943571,0.353396767931237,0.0224527007413634,0.391916708153598,0.0116342492783465,0.0263649299518833
"X769",0.133500916671491,0.0233461902588918,0.0728441497609522,0.76055213806731,0.000504777753196871,0.00925182748815793
"X770",0.381989107773765,0.0579604092807837,0.465892073967812,5.14117619198387e-05,0.00554667989553276,0.0885603173201868
"X771",0.0450019741157194,0.043414019624375,0.497563121719423,0.388532686714864,0.0050635645556811,0.0204246332699378
"X772",0.0038362111651142,0.0244174697199638,0.223808254457876,0.738199491520039,0.00239793264299012,0.0073406404940165
"X773",0.303029312606033,0.032830895175925,0.275919735255365,0.302544728003696,0.0386996473471577,0.0469756816118238
"X774",0.08276009666014,0.42719062727438,0.386126990533217,0.0562264445804525,0.0167315719269146,0.0309642690248964
"X775",0.04200198218662,0.50691524913986,0.102594642598214,0.215148560802055,0.0147684292867754,0.118571135986476
"X776",0.0545748291048918,0.02391145567614,0.666774065464095,0.217354026291187,0.00194409666090583,0.0354415268027805
"X777",0.0246967654193256,0.626119110091599,0.00543057294797661,0.326760553801415,0.000636214775054091,0.0163567829646291
"X778",0.0273047074140916,0.0287337053997622,0.15367670824552,0.515667348296309,0.265946097682884,0.00867143296143312
"X779",0.226235923448516,0.0119581686649027,0.354867627113279,0.349507990313681,0.0449523336301501,0.012477956829472
"X780",0.0234428802693467,0.0714646145991371,0.328722999403224,0.569229108925677,0.00115376306586752,0.00598663373674787
"X781",0.0184978616977512,0.054579029607795,0.279680824886849,0.63784594852102,0.00256706710632206,0.00682926818026291
"X782",0.00665446998722958,0.124428545397383,0.00887739593346377,0.852093509928378,0.00169619446690428,0.00624988428664119
"X783",0.0415583818241498,0.0281298464395058,0.86875709015015,0.023463616680994,0.0117410368074377,0.026350028097763
"X784",0.0556422869567727,0.00119168845743932,0.327341846112669,0.000840653746571987,0.612713142047067,0.00227038267948
"X785",0.55802798492857,0.150148456330388,0.0264529686489562,0.216756187716499,0.00448838263857137,0.0441260197370153
"X786",0.0750716288904483,0.082360825502899,0.0386519651757057,0.770846800091787,0.00752196224256555,0.0255468180965944
"X787",0.299611301736182,0.033389124783049,0.303084263385164,0.162046408680536,0.166223247426299,0.0356456539887701
"X788",0.0227359147221545,0.264346379170704,0.0829248978244797,0.606350645688324,0.00254146663784737,0.0211006959564903
"X789",0.283477057209756,0.0129222532418145,0.0635364129774053,0.206714731625422,0.409982900647836,0.0233666442977661
"X790",0.317466603777313,0.0267091321056127,0.382308831733203,0.151444226306443,0.0399927758793464,0.0820784301980816
"X791",0.452548078179821,0.00302963521887055,0.476276880518899,1.72867535905788e-06,0.0436557360609868,0.0244879413460633
"X792",0.023043583852216,0.0417187206459335,0.339410237876834,0.580256658541503,0.00468770370188447,0.0108830953816297
"X793",0.184994381517605,0.0507963710355401,0.0154539525827001,0.720550583345683,0.0189114514271171,0.00929326009135474
"X794",0.444863724445423,0.359113712741852,0.148521513863688,0.00159006555648854,0.0158921466424753,0.0300188367500728
"X795",0.0166479245863488,0.0317206367418273,0.01960712395332,0.922770051133757,0.00347709687837037,0.00577716670637603
"X796",0.273567802766284,0.133509582758444,0.00550575589373524,0.552132066028161,0.000938272492691979,0.0343465200606844
"X797",0.0470044048815361,0.461477838583571,0.371461978472957,0.00951013121694116,0.0903925690702465,0.0201530777747479
"X798",0.0230584124704339,0.0430364157838028,0.376911689418413,0.509718730567814,0.0306853166624999,0.016589435097036
"X799",0.297198159089175,0.431953752777865,0.131089559625163,0.00303845446932763,0.0587603127581098,0.0779597612803594
"X800",0.016729651670956,0.025186885948222,0.0151992010172634,0.933575689081781,0.00071678015419265,0.00859179212758455
"X801",0.0186153846359331,0.134194029292695,0.209538052057612,0.624920244907341,0.00251178428226044,0.0102205048241581
"X802",0.158668983446859,0.0478532233675891,0.0681688794134206,0.687894570655986,0.0227844019966603,0.0146299411194847
"X803",0.0339680714299187,0.120566873211379,0.166115920788225,0.661686228018649,0.00677943708979161,0.0108834694620372
"X804",0.0227121586459873,0.176189545806866,0.251149703205019,0.527285398082269,0.0113017112992317,0.0113614829606269
"X805",0.00710189352562779,0.0500102647221333,0.257303749770636,0.673569540800812,0.00089846995840125,0.011116081222389
"X806",0.188163334760067,0.197040019865941,0.0697721220043099,0.244107845296587,0.266571313579686,0.0343453644934091
"X807",0.0456878793373705,0.407533831193419,0.0183909212774516,0.506126103841305,0.00256000480906928,0.0197012595413846
"X808",0.00742755956759569,0.0698422470211813,0.0699884057454438,0.846518592084741,0.00266657166875887,0.00355662391227878
"X809",0.193427715830246,0.313489271161399,0.0206431795428648,0.46093474848728,0.000931007116110658,0.0105740778620999
"X810",0.0898928984463957,0.774446309077068,0.0130316300220429,0.0799813439535317,0.0246093548455321,0.0180384636554298
"X811",0.0424140700599075,0.0303583433956159,0.161415442883422,0.736082150507532,0.00404701583915142,0.0256829773143714
"X812",0.220232455685368,0.0637947078238766,0.0293799400489491,0.678190745633069,0.00129512176447181,0.00710702904426546
"X813",0.350277567902298,0.0463821926296577,0.22672695752143,0.316820033591634,0.0322737678535766,0.0275194805014034
"X814",0.023291908660873,0.0728242003948083,0.489310787858718,0.406402765377198,0.00231213046084781,0.00585820724755472
"X815",0.0635116930584986,0.191334698687629,0.199295983936962,5.63997356735164e-05,0.523823467648347,0.0219777569328899
"X816",0.0251219704244124,0.233330431311238,0.184139625061471,0.538847570595185,0.00482444853109511,0.013735954076599
"X817",0.455696913614017,0.355955791612591,0.0122299007654947,0.0974157807267662,0.0184145404102949,0.0602870728708366
"X818",0.507326017461051,0.326277001281908,0.123977141502784,0.00970272807520771,0.0048159131736125,0.027901198505436
"X819",0.0106568889399278,0.10103673606141,0.33010794907757,0.552773571930845,0.000999419994566374,0.00442543399568108
"X820",0.286987615788299,0.0390136407874252,0.315807173267461,0.301731123536525,0.0217427048654249,0.0347177417548651
"X821",0.0380526900750119,0.411292429826687,0.281964543946376,0.220061716812135,0.000542626998607793,0.0480859923411822
"X822",0.53829289373499,0.0535669746279886,0.188946654095486,0.149066405882401,0.0338118243698835,0.0363152472892507
"X823",0.0158447560701228,0.0598183012579236,0.249085483079413,0.670902917858759,0.0027330708383751,0.00161547089540739
"X824",0.0104843086276391,0.213381759331465,0.0812478526177243,0.678853213193829,0.00327267539779649,0.0127601908315462
"X825",0.0365063652920754,0.425021965710121,0.211626780505654,0.306370016922115,0.00269685461825396,0.0177780169517815
"X826",0.290492187158392,0.00157595937548618,0.382853655271954,1.02750142105838e-05,0.024421448592076,0.300646474587882
"X827",0.0983353204997982,0.091381439489417,0.475949393287551,0.307435271393086,0.00765459830771844,0.0192439770224289
"X828",0.0216112683178686,0.052562569277025,0.264904188112586,0.358431274151349,0.292602900174031,0.00988779996714001
"X829",0.0309531496229369,0.0324727937034049,0.00693970716315769,0.922036670803826,0.000326086811725918,0.00727159189494905
"X830",0.0782280952680956,0.254414886647144,0.0424691064379124,0.59899501844831,0.0121650830770399,0.0137278101214972
"X831",0.0195186806211564,0.0760251324640532,0.127852231431834,0.764582289586494,0.00148105162198839,0.0105406142744739
"X832",0.279339692558745,0.0765389730196244,0.280631367532617,0.329536008942263,0.0213866225379469,0.0125673354088029
"X833",0.179873624588952,0.106660580664875,0.25772379066942,0.420203097660331,0.0149107956318093,0.0206281107846124
"X834",0.0177068528486911,0.920674383228991,0.0458034163753757,0.00284006310973862,0.000375865798777067,0.0125994186384262
"X835",0.0681929179237685,0.387751280267537,0.47655649805282,0.00499145441250847,0.0316164492076377,0.0308914001357277
"X836",0.317565006463255,0.533948937351125,0.00673545017060842,0.0881407743170705,0.0287268555907381,0.0248829761072027
"X837",0.00971090285333289,0.343748223584205,0.152199809304933,0.472333753803337,0.00857436480081637,0.0134329456533761
"X838",0.491144170523015,0.241487099574405,0.172085678003994,0.0150287929746551,0.0271185975056108,0.0531356614183208
"X839",0.639428850364554,0.0123421968832661,0.0222316409802124,0.244119906157528,0.000592258649295116,0.0812851469651451
"X840",0.0100594433061759,0.0369342113446978,0.419062963134457,0.520328303450246,0.00532655038933229,0.00828852837509118
"X841",0.0484001624008191,0.430856536251067,0.0234723619397669,0.44772251187187,0.0218444884044322,0.0277039391320449
"X842",0.0891338076659229,0.273726808952039,0.230080451906018,0.349784643827005,0.0380296193626273,0.0192446682863883
"X843",0.265673924222832,0.00112927929241477,0.711165537102711,4.53241347005642e-07,0.00443059012172515,0.0176002160189702
"X844",0.0377810817601233,0.0621122791352005,0.102969825996023,0.768908671212819,0.00384942085815705,0.0243787210376765
"X845",0.0195867089356498,0.0456329104245005,0.520777442308412,0.399755883440013,0.00504931308878688,0.00919774180263731
"X846",0.0580541521751068,0.0106447965644096,0.863153924775443,3.56366157827272e-06,0.0659426053544209,0.0022009574690411
"X847",0.11204128289697,0.589018025827649,0.20731645213886,0.00385454549053984,0.0439168609405994,0.0438528327053813
"X848",0.272437114877275,0.0457854771303079,0.39154587157368,0.239124563083628,0.0243353520179666,0.0267716213171426
"X849",0.0456432323478014,0.387014573497633,0.226325197531651,0.336089076811766,0.000167715275965916,0.00476020453518319
"X850",0.049007460091205,0.371498687351797,0.527878266741777,0.0133281405618881,0.0154396350165599,0.0228478102367726
"X851",0.117484393799141,0.255129871375583,0.025770617004367,0.55442031965637,0.00455559395472157,0.0426392042098172
"X852",0.193679161029155,0.324840393870546,0.0650259022947563,0.390169688895201,0.00341355034091063,0.0228713035694317
"X853",0.192855237490362,0.354255433481866,0.300317152563512,0.108328959669103,0.00999718021366759,0.0342460365814889
"X854",0.0781954726256719,0.339419640680519,0.0529506928327525,0.516985309008691,0.000748418145954686,0.01170046670641
"X855",0.0464212430691789,0.647568005320567,0.0145031179905392,0.235005424895444,0.0135032331409204,0.0429989755833506
"X856",0.0149795322896306,0.0710401421091812,0.352138506890959,0.549809716728213,0.0028244494483627,0.00920765253365358
"X857",0.033644420700431,0.00490015198511103,0.188343861157983,0.608890630613682,0.152389814655478,0.0118311208873145
"X858",0.00843506208634067,0.0065813074690508,0.694089817227517,0.000574133506001663,0.011238206239466,0.279081473471624
"X859",0.324355823095644,0.0395725777254272,0.173541051783199,0.423704844646309,0.0110935096983954,0.0277321930510246
"X860",0.507102541537842,0.0108452473147745,0.181603417702001,0.266573939695502,0.0122966102242586,0.0215782435256221
"X861",0.252284312674483,0.199214593428145,0.193694558938048,0.295572320956765,0.0458513090016933,0.0133829050008656
"X862",0.0283610053588996,0.151937505924849,0.240748083907206,0.567726579063278,0.00144772043726925,0.00977910530849742
"X863",0.0756143838550809,0.0871817114831188,0.19927631481933,0.498638561015704,0.12306752072439,0.0162215081023763
"X864",0.419585352261359,0.0126354339575333,0.520251205849038,8.22535408537272e-05,0.0241933397816982,0.0232524146095172
"X865",0.126416744850648,0.320710497469165,0.118144384193792,0.397829142179052,0.00192740901560737,0.034971822291736
"X866",0.551565820173917,0.0269123836344531,0.112442605566376,0.261639460627985,0.0259356692782002,0.0215040607190682
"X867",0.396659071275411,0.176110662857643,0.187620091176,0.164741106469128,0.0417125627607509,0.0331565054610668
"X868",0.488814352784904,0.195236877586521,0.233390135373433,0.000125148421637857,0.0382317160415825,0.044201769791921
"X869",0.0318272061967721,0.444253775840487,0.432568317941039,0.0450750839835836,0.0103959134467937,0.0358797025913252
"X870",0.0139578623881279,0.0276279185228545,0.444827315786453,0.500447297432868,0.00522046213116361,0.00791914373853288
"X871",0.0212094739187967,0.0916594282026524,0.185202154187752,0.687209800179387,0.00110337996558657,0.0136157635458261
"X872",0.184533543403665,0.109439791288047,0.433474163587811,0.249538630295568,0.00366701123030634,0.0193468601946035
"X873",0.29324600790654,0.390244213410125,0.0717653333395002,0.227715759509406,0.00109376263221235,0.0159349232022166
"X874",0.0330089370472688,0.0892051008358284,0.781642571559338,0.00095833802094968,0.0802125378875759,0.0149725146490392
"X875",0.05121099183118,0.0858942634174887,0.644734058567134,0.121660028385654,0.0835652276184228,0.012935430180121
"X876",0.0323629835273424,0.571248473007113,0.344700675954336,0.0141472043597035,0.00967713116973517,0.0278635319817694
"X877",0.269659813824689,0.204272503681735,0.44363951099741,7.71547345433828e-05,0.0568167238085119,0.0255342929531104
"X878",0.400102108572765,0.00132659892345485,0.551050848354926,0.00416226696487399,0.0195867207037303,0.0237714564802502
"X879",0.0158978446322102,0.291651968397233,0.0954718966528868,0.581459506883777,0.0024773868233795,0.0130413966105133
"X880",0.227824706822815,0.251963430524616,0.013803760561274,0.471590459789036,0.0143270640536157,0.0204905782486436
"X881",0.0377905816018138,0.0169124042361092,0.888768199284382,0.000992604273770234,0.0434313651781339,0.0121048454257912
"X882",0.0184645610874129,0.375479881413684,0.241011181384303,0.35085498636465,0.00166996742120824,0.0125194223287413
"X883",0.019682477603492,0.261117332269023,0.0462546366345033,0.649960196714188,0.000634363309837584,0.0223509934689557
"X884",0.0717988277133036,0.461690958407857,0.0772124895426169,0.00807833398372887,0.0674022085685521,0.313817181783941
"X885",0.023278781109041,0.0728637479039839,0.345646710719747,0.545535841125411,0.000843071398862746,0.0118318477429536
"X886",0.0160032169054743,0.350131636296846,0.0463784953533428,0.553247715061147,0.00165183641920624,0.0325870999639833
"X887",0.0234452381639757,0.111036164534556,0.469383515117495,0.370082747077557,0.0163730390459538,0.00967929606046174
"X888",0.452805940890637,0.34911439651174,0.0231421048794421,0.104569246286658,0.0437076035181176,0.0266607079134054
"X889",0.0105775653138632,0.452550965892222,0.00365674505940603,0.521446253364438,0.00440588518809198,0.00736258518197893
"X890",0.216444639411471,0.0539530152872815,0.283807670424285,0.385674717328266,0.0315466719567633,0.0285732855919336
"X891",0.113467048043282,0.0254874765170976,0.0532045303925231,0.200135384381313,0.581850829767678,0.0258547308981058
"X892",0.020394333146763,0.04188639183596,0.396254718532706,0.529998973108321,0.00453066168479854,0.00693492169145184
"X893",0.0328256581156511,0.0815868607903976,0.575169091300377,0.282968868942605,0.018922252727858,0.00852726812311161
"X894",0.196116175426654,0.066411970758714,0.245267653067538,0.483325110257993,0.00240502984160182,0.00647406064749934
"X895",0.258872823908761,0.292338120737331,0.0131618469304226,0.364170414992158,0.045162072333171,0.0262947210981564
"X896",0.274441737093596,0.0510406689116171,0.00994479790657216,0.64258137493479,0.00133673191740435,0.0206546892360203
"X897",0.561005609618114,0.00761139267363298,0.165295490105604,0.125502989136329,0.0973801686194345,0.0432043498468855
"X898",0.320798992866676,0.159316240859548,0.0806682208553453,0.415149662304644,0.00257021094919088,0.0214966721645958
"X899",0.215241702394128,0.0278140034716772,0.131142107625869,0.601674741942202,0.00347903451537196,0.0206484100507521
"X900",0.049806232308125,0.22908793204035,0.081882800051856,0.212257286685991,0.416648005024428,0.0103177438892505
"X901",0.0409864607452834,0.000694405915191226,0.883505090863502,3.29491915322724e-05,0.0715569676219688,0.00322412566252255
"X902",0.0265076422044693,0.310500326217856,0.166275712230977,0.450412272502976,0.0260388866833631,0.020265160160358
"X903",0.00653070467886737,0.0720691285770666,0.157834286986164,0.753538324495096,0.00605555631960991,0.00397199894319517
"X904",0.0670665329479722,0.0224670560940098,0.308224303217832,0.0239950170294189,0.57292242689479,0.00532466381597711
"X905",0.295834093042993,0.0200461924522321,0.279761486138718,0.335668084954936,0.0480375489831403,0.0206525944279806
"X906",0.0467963381242493,0.37096611031705,0.458771665460592,0.0860495371485278,0.0167089937688135,0.0207073551807681
"X907",0.116974115333357,0.106702705182172,0.421152983829602,0.310864172691534,0.0236453226645025,0.0206607002988327
"X908",0.508808562747954,0.0572262197164689,0.0934953842372353,7.36593311277633e-05,0.31522948076672,0.0251666932004943
"X909",0.159975964496392,0.306276200098305,0.07380884743341,0.420737145646187,0.00487826773489045,0.0343235745908156
"X910",0.0129541557898087,0.0517146850834899,0.405549854895925,0.517585570934646,0.00296378896351019,0.0092319443326201
"X911",0.136827507153586,0.728830150059649,0.00148247367912336,0.0212495376009349,0.0551492037953707,0.0564611277113359
"X912",0.141690027428554,0.00066723582112809,0.424558421726966,1.43678861056063e-05,0.000689504234881756,0.432380442902365
"X913",0.0396529534473545,0.259541883500269,0.1549958057813,0.49065872225385,0.00947377350534489,0.0456768615118812
"X914",0.234915263491567,0.0335445813681026,0.332931605607137,0.345588959460988,0.0127459238342542,0.0402736662379504
"X915",0.00899336918328078,0.0881581707589086,0.0924351585475248,0.792182013814986,0.000994640842185301,0.0172366468531144
"X916",0.0875539247600952,0.0760921575106071,0.385757900932199,0.431703077759785,0.00888937133822251,0.0100035676990912
"X917",0.0342865011385676,0.0608596553095682,0.396105137916977,0.43491227617485,0.0518003327037634,0.0220360967562736
"X918",0.101975205649351,0.654852065996128,0.0328524181617517,0.180049369579606,0.012424309168012,0.0178466314451519
"X919",0.201360564253622,0.010018730700655,0.57370456669507,0.185370489027149,0.0103284457226919,0.0192172036008125
"X920",0.0334020162494174,0.0735486352688395,0.480660354640855,0.400865479960202,0.00160055927741648,0.00992295460326999
"X921",0.00410288009313816,0.0185368161655105,0.329649307519699,0.631079752697218,0.00202680496973509,0.0146044385546993
"X922",0.33984972870134,0.0485492870034997,0.196594393010129,0.394989043275466,0.00862575078950325,0.011391797220062
"X923",0.329093313576868,0.0909605020698206,0.0508550443208829,0.387590050572233,0.0160811045806824,0.125419984879512
"X924",0.0430479494272637,0.19290087900893,0.486211373695184,0.22752680102945,0.0318890355917204,0.0184239612474526
"X925",0.745490915024154,0.0111021688785075,0.11296617506556,0.0139471247662888,0.0648293364690885,0.0516642797964018
"X926",0.441049060015907,0.268670188657118,0.0692835996634672,0.172529019199366,0.0105155205794455,0.0379526118846967
"X927",0.172636870614517,0.083120957310891,0.0271845710647324,0.695014451716756,0.00336359813835374,0.0186795511547507
"X928",0.156990335353956,0.00983389478648563,0.494962050074731,0.323956582785324,0.00482851233102292,0.00942862466848081
"X929",0.144280453659197,0.299225648358011,0.241964905103577,0.254574207992536,0.00787625152875193,0.0520785333579264
"X930",0.075506419786633,0.473282019666528,0.0104402774837732,0.38621587275241,0.00722246479283532,0.0473329455178203
"X931",0.515862911649683,0.282930928724868,0.0896276518519482,0.0239869572542749,0.0583376940600478,0.0292538564591781
"X932",0.0846952940594965,0.0400552450138413,0.266181048817441,0.594470812732044,0.000487970301440974,0.0141096290757367
"X933",0.18069918341715,0.359863786538749,0.19027372881556,0.144401982487128,0.0982430183274378,0.0265183004139754
"X934",0.0547063319122461,0.226569936789571,0.705952898587546,0.000638688393124312,0.00473056227275403,0.00740158204475866
"X935",0.603681821489131,0.0327766432223007,0.285766075480611,0.0580354229214905,0.00745599296229692,0.0122840439241703
"X936",0.0130616467656075,0.43547028407847,0.0732709618842026,0.451602828857699,0.0070153919138962,0.0195788865001253
"X937",0.0741885139217629,0.35754421456603,0.0545877689365364,0.00824572246911334,0.482996205987317,0.0224375741192404
"X938",0.0147791161583531,0.0317728170764799,0.267337033517966,0.676060481272003,0.00473824233928003,0.00531230963591768
"X939",0.014378053625269,0.0413193392159678,0.0108851807605404,0.927965715253635,0.00157885843537437,0.00387285270921312
"X940",0.342819647597619,0.389187125919536,0.200125591976649,0.00400748385740832,0.00602531673032813,0.0578348339184601
"X941",0.0147847135802429,0.209578676295724,0.178201709075223,0.589314664755262,0.00193263926442981,0.00618759702911768
"X942",0.0721861701860808,0.763785653855543,0.0331818551771174,0.0967707245243776,0.00823547848251897,0.0258401177743625
"X943",0.0108750472111748,0.0781444742299878,0.125992371259073,0.767016556849906,0.00253324439082171,0.0154383060590374
"X944",0.217955648321612,0.0659719393295491,0.234341270153358,0.457192202453059,0.00922517353507732,0.0153137662073442
"X945",0.0227169121628962,0.0596186192398317,0.29379678087894,0.615372937053743,0.00183752658995719,0.0066572240746318
"X946",0.0068564893281361,0.0354623511878236,0.40385427884017,0.54934329943116,0.000287974037671485,0.00419560717503965
"X947",0.0128470446419245,0.0538467825648078,0.00983979576144338,0.908972801663221,0.00642376767437975,0.00806980769422375
"X948",0.236019131391566,0.0798043903140623,0.318409557544794,0.353120168877945,0.00558528064408689,0.00706147122754584
"X949",0.488292786977988,0.358108410871085,0.0495655044971297,0.0144198635484815,0.0292804151762206,0.0603330189290949
"X950",0.384088857919671,0.487751175892092,0.0497136740397802,0.00873719492625253,0.0292480168793888,0.0404610803428152
"X951",0.136797266978285,0.0419252093788841,0.312353848368986,0.483400166622325,0.00462725935202574,0.020896249299495
"X952",0.0375908649051444,0.749110765200267,0.0422610014445474,0.139806567983472,0.0180994871995917,0.0131313132669775
"X953",0.00613317304089888,0.0675300047471983,0.166286443076821,0.754056383451861,0.00292133948480918,0.00307265619841145
"X954",0.0348976413208517,0.039272485884631,0.496187767084519,0.344193533553394,0.0777606684314058,0.00768790372519803
"X955",0.0743863279752535,0.548803651625743,0.00508680339007101,0.191695019053647,0.00202018121149929,0.178008016743786
"X956",0.0652325162957837,0.233718256442137,0.29128152048414,0.391616244273858,0.00996742105401273,0.0081840414500683
"X957",0.317226618199024,0.0261086279792989,0.275948429283627,0.360654741520788,0.00116196011465518,0.0188996229026072
"X958",0.0043550410734364,0.0465901885077405,0.20382288671342,0.727169604068887,0.0125798633961053,0.00548241624041064
"X959",0.121799838031567,0.0470911363579323,0.073435912975946,0.74432093134932,0.0027230601616308,0.0106291211236035
"X960",0.01207780802343,0.0735543907880648,0.118276951935757,0.781509177991634,0.00514283790988338,0.00943883335123118
"X961",0.0428129357287605,0.673812870297981,0.0614408597550224,0.0202402940536376,0.157518684927786,0.0441743552368131
"X962",0.524327300476119,0.0793044298041892,0.0414343841933648,0.328335385406819,0.00834617871894331,0.0182523214005649
"X963",0.0162557137878377,0.064084390071884,0.196515668601289,0.709993600229133,0.00386355334761585,0.00928707396224062
"X964",0.21245295872019,0.0422814509836433,0.183563648794861,0.481531768050675,0.0180694857722068,0.062100687678425
"X965",0.561241415760478,0.000595535347006955,0.382982412190586,4.88865403648338e-05,0.0477631513650101,0.007368598796554
"X966",0.0364165023036187,0.0317757159482929,0.490720156648048,0.383252498849156,0.0378346584903081,0.0200004677605771
"X967",0.0469759557596111,0.0157824628587798,0.560339824238891,0.357072417761184,0.00763714298498701,0.0121921963965476
"X968",0.0391450478126198,0.0804784301896688,0.249479915504225,0.611140217640873,0.00214870657233961,0.0176076822802738
"X969",0.118910345438135,0.0843589635908307,0.0667973957482818,0.700025861240654,0.0035753718576588,0.0263320621244402
"X970",0.0531972407525989,0.199671217582584,0.201331176421553,0.537769413872921,0.0045247746129844,0.00350617675735889
"X971",0.518373159408637,0.000795854885836877,0.0965267712513409,2.73659786220023e-06,0.353907261556759,0.0303942162995645
"X972",0.0116699838937604,0.218390019360488,0.0939986666236271,0.668610544838937,0.00208986500635542,0.00524092027683201
"X973",0.0646827379597606,0.109436278119493,0.624452019706921,0.166202390837955,0.0197002776008879,0.0155262957749828
"X974",0.00442084253405593,0.0360618891784496,0.203545495770953,0.745102088097232,0.00530899435611641,0.00556069006319252
"X975",0.0566837684175402,0.0405176467467842,0.112069286994681,0.359707923831202,0.411829230525337,0.019192143484456
"X976",0.193293089995875,0.0176988811388708,0.631058165912548,0.12780809243252,0.00863747975118208,0.0215042907690041
"X977",0.0768112429191492,0.00373767595100821,0.198402455386034,1.39963488394923e-05,0.713807571735276,0.0072270576596931
"X978",0.0270158483102948,0.11896648514988,0.216684759111127,0.60400791056953,0.00544528675771112,0.027879710101457
"X979",0.527496246575679,0.00928434554979917,0.271637529469871,0.0925080600341239,0.0597922345853571,0.0392815837851706
"X980",0.0851111878512347,0.206255809549093,0.30782780955213,0.369165484338769,0.00411903282606616,0.027520675882708
"X981",0.323013736344782,0.394603373096461,0.0876403975764704,0.111719672568524,0.0079845680832821,0.0750382523304818
"X982",0.0813163159655105,0.624650819828014,0.187558466857144,0.0661134665492617,0.00211884135882818,0.0382420894412421
"X983",0.430095812808863,0.0466412181946365,0.261448845800853,0.162189066730974,0.000637923440848193,0.0989871330238253
"X984",0.615278395112051,0.00158257857785929,0.0134461146724319,0.297313782525761,0.00386270892884512,0.0685164201830519
"X985",0.0373353545993276,0.338936215936424,0.387051651377223,0.201682481734857,0.0175965851046406,0.0173977112475283
"X986",0.26222732289838,0.0763369023498814,0.27587816733287,0.367981071615729,0.00411185125698715,0.0134646845461529
"X987",0.282758454663889,0.103219268662155,0.431254240262328,0.142186128396425,0.0227509456449324,0.01783096237027
"X988",0.101525243481975,0.0426915037406622,0.250224133221666,0.586802298531955,0.0032123128650132,0.0155445081587284
"X989",0.0246613827711621,0.345962132297971,0.063802597681988,0.527943863184018,0.00196272594038277,0.0356672981244783
"X990",0.024174209316698,0.0140463410871685,0.94706069733263,6.62356600042006e-05,0.00492428627054345,0.00972823033295615
"X991",0.0198000995278696,0.0554481328917735,0.290315662624429,0.426830929185646,0.195692122244655,0.0119130535256267
"X992",0.0179089211120579,0.386645411059725,0.00876460863305023,0.558836703416982,0.00388777915561414,0.0239565766225711
"X993",0.144281607774516,0.223757404868392,0.0226937028102344,0.576249701720627,0.0012670321593257,0.031750550666905
"X994",0.0198702967458964,0.0536576346976542,0.235837378963082,0.269691075839795,0.396534555329502,0.0244090584240704
"X995",0.0225831970090312,0.0542943464744291,0.474718310039906,0.443793339159005,0.00176105239519219,0.00284975492243655
"X996",0.0204545793113203,0.0967716948858556,0.428670172088898,0.441002635013164,0.00382487628735677,0.00927604241340537
"X997",0.0309208347465598,0.136385972762632,0.129474632132815,0.623195265271838,0.0702524292355448,0.00977086585061017
"X998",0.00646693686934011,0.0516716600871516,0.0450041714194614,0.888366336349006,0.00154621874841493,0.0069446765266255
