"","B cells","EPCAM+ cells and cholangiocytes","Hepatocytes","LSEC","NK,NKT and T cells","Stellate cells and myofibroblasts"
"X507",0.13452778386855,0.243077772343106,0.402539011143452,0.0735948501533356,0.0717575907724334,0.0745029917191236
"X508",0.135547895840935,0.103427841258154,0.351571866825824,0.196966659375128,0.138805332914458,0.0736804037855016
"X509",0.219388145819282,0.261821805297146,0.102755453384964,0.138353116286901,0.170970741425393,0.106710737786313
"X510",0.177571406292868,0.0925949027544171,0.218486815975001,0.384629607073322,0.046143167247188,0.0805741006572033
"X511",0.155614951867624,0.34871485890241,0.301327431837633,0.0348318815293198,0.110372890291734,0.0491379855712793
"X512",0.290169991988942,0.078956384324595,0.28658858223618,0.0235152133797212,0.279444074557213,0.0413257535133495
"X513",0.405889564296528,0.0832402389449177,0.288178874825901,0.11735573289114,0.0679697265536783,0.037365862487835
"X514",0.219692469716167,0.0996296199303722,0.329033668989692,0.0383052223950565,0.241439059982042,0.0718999589866703
"X515",0.196191537458021,0.0842574569221999,0.242914783158986,0.186216206153435,0.0558527417749917,0.234567274532367
"X516",0.135488812586214,0.115237571699278,0.43771547037274,0.0498523604741322,0.193988394190666,0.0677173906769705
"X517",0.140195068529086,0.40404262131113,0.326358713094809,0.0340950457321701,0.0185096975722002,0.0767988537606046
"X518",0.159745177785384,0.0843159655447271,0.306434276194248,0.248401176922589,0.119093293450014,0.0820101101030374
"X519",0.18367515967267,0.121192318209472,0.415556692347783,0.0840289381719574,0.13997291773989,0.0555739738582271
"X520",0.195361570594161,0.0906926371439779,0.36414516336317,0.0508670148773722,0.251534290993247,0.0473993230280728
"X521",0.154203318433513,0.0987442239887205,0.450504407823468,0.120426584027095,0.10247113196693,0.0736503337602736
"X522",0.269508033710192,0.07885109127859,0.149295176919386,0.312557731823358,0.126100851052095,0.0636871152163792
"X523",0.119594980337831,0.114809750837111,0.611318894036993,0.0397395501207211,0.0605736090799297,0.0539632155874143
"X524",0.208713544742506,0.0837375090506659,0.366665857001669,0.033932457330868,0.252714021006883,0.0542366108674082
"X525",0.161266565777385,0.340882409939751,0.25522846382039,0.134763479331094,0.0196632224290802,0.0881958587022998
"X526",0.193897197263226,0.144828236625845,0.297533783240559,0.150022276676371,0.127639624893043,0.0860788813009565
"X527",0.14766608814989,0.0787304460354708,0.54650438781042,0.0217008136174352,0.150562744957741,0.0548355194290443
"X528",0.17386387042165,0.0991463341022567,0.345507137717004,0.0368461032546879,0.296970017720088,0.0476665367843132
"X529",0.203281039692645,0.0791513565835146,0.395806598938479,0.0362827358383614,0.229826589010313,0.055651679936686
"X530",0.266156330055362,0.0641880686376735,0.218209940542064,0.220525006967926,0.147254695332641,0.0836659584643343
"X531",0.208534798808679,0.106810413242931,0.470442775118594,0.0612557229522404,0.090797402099507,0.0621588877780481
"X532",0.14956307551855,0.0703560855893458,0.291144626873264,0.280228066276421,0.104180460678952,0.104527685063468
"X533",0.235310903356472,0.0772116083844457,0.337765021619152,0.0374358837200676,0.264102145131969,0.0481744377878931
"X534",0.262627413721357,0.151941731569741,0.0516285244418297,0.252825968575019,0.162532007069789,0.118444354622264
"X535",0.271120640659451,0.0488900508878615,0.201614608691793,0.168808736945937,0.276750108887709,0.0328158539272499
"X536",0.182652660183167,0.0625148332109846,0.394860427432165,0.0343908396986714,0.274937394833244,0.0506438446417675
"X537",0.280176841539021,0.088780353645187,0.176127980828503,0.19495285773183,0.157700947538127,0.102261018717333
"X538",0.146141673100272,0.191969745576946,0.440811413076352,0.0308870863276545,0.132969665777839,0.0572204161409363
"X539",0.161384398328667,0.337348853273781,0.230019726851234,0.0526914253089493,0.123915883585505,0.0946397126518642
"X540",0.220160413830862,0.0821965248771546,0.248090932109075,0.192493989354713,0.186177887870512,0.0708802519576828
"X541",0.553394832663431,0.0447299177511823,0.115118263760659,0.13106944400275,0.0910471611667875,0.0646403806551896
"X542",0.190789583180938,0.369312207376515,0.0499915200462852,0.0579968682066111,0.249650926710293,0.0822588944793585
"X543",0.180710631155938,0.236669555581874,0.29296515246902,0.0449153230257295,0.150794371972219,0.0939449657952193
"X544",0.201958329744366,0.267662162420766,0.276401197047355,0.0459128656567692,0.122592669472538,0.0854727756582049
"X545",0.167322125050958,0.318993860060509,0.138971205008639,0.224422845370454,0.0538887172828113,0.096401247226628
"X546",0.222753371174904,0.176829617103907,0.366409703415033,0.0213659572820585,0.122193089797136,0.0904482612269608
"X547",0.362524701438272,0.0289760415015056,0.0443185854546811,0.239915254743605,0.215530003825147,0.10873541303679
"X548",0.187715498663459,0.107051391617066,0.345314424717374,0.0444686434087631,0.247836523636754,0.0676135179565837
"X549",0.163184156641078,0.100846690310357,0.365592915183734,0.065351011277559,0.26455666858489,0.040468558002382
"X550",0.129237781907207,0.368451929378927,0.164885167792286,0.184809753714112,0.0406498892079253,0.111965477999543
"X551",0.210242456150864,0.0925161401486952,0.34004082245734,0.0310840361450927,0.284214247861624,0.0419022972363837
"X552",0.151439858444247,0.166617521312262,0.257318309683831,0.170966611403185,0.139323527719538,0.114334171436938
"X553",0.203355851611121,0.37515598891385,0.106143122821207,0.0466847339444985,0.188030990255939,0.0806293124533851
"X554",0.238907745493961,0.0997050215100645,0.346764967101018,0.0198545365741756,0.235226381977186,0.0595413473435955
"X555",0.249287200904433,0.0655166731295146,0.255216608987925,0.0367057381335094,0.337652704202269,0.0556210746423492
"X556",0.138222643385898,0.285899594303648,0.404182283568172,0.048176658546089,0.0459371358799182,0.077581684316275
"X557",0.372536485508923,0.232827567167181,0.172146498576586,0.0157553023227556,0.166871906351862,0.0398622400726914
"X558",0.221680219129862,0.085522643853954,0.310743680241181,0.150433844438215,0.158770752615579,0.0728488597212086
"X559",0.168659169457584,0.325637388422636,0.290728080191385,0.106895005729494,0.0359272953446605,0.07215306085424
"X560",0.343636119429248,0.193922340745844,0.316474348416547,0.032898088404717,0.0548559466035885,0.0582131564000547
"X561",0.235500019929028,0.149629007627968,0.365900528401666,0.0261064394963045,0.142305252438056,0.0805587521069777
"X562",0.183809789673854,0.273301685678749,0.192400118595056,0.0381574172786519,0.237391732757046,0.0749392560166419
"X563",0.18157837762853,0.301252000286286,0.328514811035547,0.0198886363419599,0.100665445764761,0.0681007289429172
"X564",0.244144546348538,0.217664066348556,0.043906658785276,0.192353237295522,0.21853346958862,0.0833980216334886
"X565",0.17290478080251,0.0798308057292125,0.441824462883273,0.116835666945525,0.109360037445627,0.0792442461938523
"X566",0.226316923396482,0.272676172598181,0.173870512240605,0.063770540431535,0.169729077351615,0.0936367739815822
"X567",0.191680306898562,0.352770679523858,0.0806430797688083,0.172020312067955,0.112994510541907,0.0898911111989091
"X568",0.178554118170972,0.130739442363977,0.336660651050414,0.184082068019151,0.0734255625193466,0.0965381578761389
"X569",0.262690308177708,0.322776304047386,0.141375779178184,0.0735279285517755,0.129327544244832,0.0703021358001157
"X570",0.184732381499771,0.311695100961784,0.080164465515813,0.0963301556607604,0.24577582984415,0.0813020665177216
"X571",0.154228228469328,0.114421305699053,0.280958307867177,0.188501337471773,0.19048503642062,0.071405784072049
"X572",0.208147821308354,0.105727366846989,0.238213362758561,0.245755550436576,0.119038610977371,0.083117287672148
"X573",0.255447784411978,0.290261123687769,0.146269519385407,0.0410253251256951,0.18497295819175,0.0820232891974006
"X574",0.217056618452481,0.0783467168707149,0.290145453162716,0.0604007842904889,0.308953494787994,0.0450969324356053
"X575",0.285904648644371,0.0879602069055338,0.165080125359028,0.180800070304801,0.209153780061676,0.0711011687245901
"X576",0.300849271843991,0.0333731173585042,0.0275793803699873,0.353450420419155,0.187012784435046,0.0977350255733163
"X577",0.213502644411819,0.258832340980433,0.163490464087068,0.244770920087092,0.0290955254933065,0.0903081049402809
"X578",0.20888080022006,0.303746249294138,0.131539308442483,0.23341956504978,0.0336848369243707,0.0887292400691688
"X579",0.36111681837488,0.0442210330390946,0.351695471640978,0.0217036275358395,0.161236046337654,0.0600270030715536
"X580",0.221391085891311,0.374354759464376,0.103838946607992,0.0434949956865314,0.19163303690201,0.0652871754477796
"X581",0.103293139453381,0.207264676094159,0.480797712698279,0.026579294026791,0.115613641550713,0.0664515361766771
"X582",0.250106185422861,0.0769674876188897,0.24644463415386,0.028275299853856,0.347881142894806,0.0503252500557271
"X583",0.220875914398296,0.210126603882491,0.233110646336297,0.033783475794098,0.253790801157271,0.0483125584315476
"X584",0.233517129480263,0.244164017376632,0.360910604531915,0.0316947775888933,0.0736533601915256,0.0560601108307715
"X585",0.144178823197078,0.090375356139086,0.359648713701241,0.0335897722242906,0.322149210294001,0.0500581244443028
"X586",0.22981018141697,0.36342092615242,0.227494038342469,0.0161230731699036,0.103470218758559,0.0596815621596793
"X587",0.134721648291758,0.146134671710255,0.449472708448896,0.0325833164259652,0.188295765222145,0.0487918899009795
"X588",0.325172101609503,0.0754468634739185,0.0415356305810939,0.299499781939178,0.158327547323918,0.100018075072388
"X589",0.219498570977068,0.123945131963536,0.264735032259378,0.16366111151439,0.179162665933782,0.0489974873518462
"X590",0.25899422286897,0.162921946425442,0.290839448197298,0.16469731212495,0.0406616669881637,0.0818854033951766
"X591",0.145071016476592,0.067408088144951,0.337782383417454,0.0376072939380729,0.360199792296312,0.0519314257266176
"X592",0.563272241153411,0.0548861374281567,0.0404937637406172,0.129664474495058,0.144789748208356,0.0668936349744011
"X593",0.20672416779808,0.328955943170179,0.126530151449392,0.0796360164912677,0.150711823023012,0.107441898068069
"X594",0.189399298621344,0.0912937701009752,0.342166988278166,0.0444535136871547,0.294217833353457,0.038468595958904
"X595",0.209520092931891,0.455564904876314,0.0700538291320019,0.134442252358679,0.0367162187163828,0.0937027019847314
"X596",0.216170370419698,0.0808422805699283,0.291540184270164,0.177229455074824,0.140925907002653,0.0932918026627323
"X597",0.206011456494542,0.326335395255918,0.135854019522323,0.0481046704786913,0.202743679247782,0.0809507790007443
"X598",0.246379210533055,0.0750127575426397,0.042902174001322,0.384243991399847,0.129002234198935,0.122459632324202
"X599",0.169887573812636,0.0905082129484873,0.335202465359351,0.178984741466157,0.135976856179443,0.0894401502339258
"X600",0.205661776872919,0.312743179106217,0.280276309111509,0.0400495014701851,0.0716906671654145,0.0895785662737556
"X601",0.168152888288096,0.0616481968895074,0.324197514799817,0.162254282553185,0.199485248687195,0.0842618687822004
"X602",0.107426899404023,0.260560117606456,0.518822622442919,0,0.0320363786810083,0.0811539818655932
"X603",0.310822828444518,0.0727475862288093,0.10009550623848,0.195004882967398,0.24041085072364,0.0809183453971546
"X604",0.444210430639575,0.0959809713550234,0.0966812318964271,0.155441668758088,0.131486858354554,0.0761988389963327
"X605",0.485958377522859,0.0818935425788837,0.041894640966114,0.0635465804951263,0.245653178923124,0.0810536795138935
"X606",0.144406011983784,0.13862454164572,0.434828627247189,0.0266919510659282,0.200917974851921,0.0545308932054581
"X607",0.15279446070722,0.304244412388169,0.29487660192423,0.0504589166835995,0.14718470157792,0.0504409067188608
"X608",0.216202698867285,0.409274270722826,0.127732364803691,0.0413947883152328,0.120574895423966,0.0848209818669993
"X609",0.171511363402223,0.0858416385021223,0.389462924680821,0.0329892636603329,0.246092587989147,0.0741022217653542
"X610",0.169991385748924,0.247914450417193,0.368321823471058,0.0917229144936951,0.0468271886434371,0.0752222372256929
"X611",0.24237021504711,0.0662651787659709,0.059812664897112,0.223627081420648,0.31754462560061,0.0903802342685494
"X612",0.182577284972232,0.110502166680548,0.333795692544877,0.0624567148165272,0.257457839680676,0.0532103013051397
"X613",0.175498627322988,0.174252103230442,0.350695365629188,0.0201683137277137,0.229821985408393,0.0495636046812752
"X614",0.341978573129789,0.111883767952589,0.302889518556433,0.04864868234323,0.162546177692636,0.0320532803253242
"X615",0.361895878000925,0.266127632382451,0.220190878735982,0.0465331504653113,0.0469090882392145,0.0583433721761164
"X616",0.159748685435622,0.309912362059825,0.311322663411586,0.0770939265968665,0.0417333664034347,0.100188996092665
"X617",0.113415853195425,0.162767434458203,0.309745737165921,0.0724769746012733,0.286049861055933,0.055544139523245
"X618",0.162510122562547,0.358696087943532,0.168875756385968,0.0455864124183769,0.205936644886686,0.0583949758028898
"X619",0.194569244080185,0.0681776036856614,0.46028182038643,0.0178054355710751,0.220589336996348,0.038576559280301
"X620",0.156861528329513,0.307294952816611,0.210728187271124,0.176590715438079,0.0385999817265408,0.109924634418132
"X621",0.340935209999512,0.299180002521761,0.184303256016889,0.0593906638429996,0.0369378709859776,0.0792529966328614
"X622",0.0905195923767826,0.149846989634754,0.572875449716165,0.0337633204627481,0.10132312997949,0.0516715178300608
"X623",0.287541740598804,0.0957252433657541,0.0885175909339117,0.158713338847056,0.303697146271321,0.0658049399831531
"X624",0.257269309814437,0.371124967108326,0.182399078675907,0.0247194372561953,0.0880051548992619,0.076482052245873
"X625",0.523767685609352,0.0930113588808775,0.0221651764701984,0.0263178854411541,0.294258636921163,0.0404792566772547
"X626",0.163485693808296,0.0848320508859217,0.476527471155827,0.031711891356304,0.177746834261506,0.0656960585321456
"X627",0.227613200919488,0.335846517433086,0.093252240752546,0.0458441372584896,0.170116986563338,0.127326917073052
"X628",0.250248763549131,0.381295517193376,0.123821472786865,0.0351739246190912,0.134666675775397,0.0747936460761398
"X629",0.141130999461689,0.0669789551793037,0.427273715590216,0.0360047791181426,0.275423557178763,0.053187993471886
"X630",0.229639805357064,0.0933935238908111,0.337721945586265,0.116360262017329,0.154586685971483,0.0682977771770476
"X631",0.210604401025684,0.0872062485421143,0.415852173621016,0.014895516996919,0.229873904761624,0.0415677550526425
"X632",0.262730168443691,0.0699700778511924,0.24455718298172,0.0281550300878101,0.338085487347584,0.0565020532880023
"X633",0.187041512844466,0.465760696939822,0.0904273037669357,0.0518103135393229,0.0890628011843172,0.115897371725136
"X634",0.165865804362105,0.0898873243567215,0.381471488077454,0.0430958285580575,0.274084848926761,0.0455947057189008
"X635",0.257396031559996,0.0566921195007094,0.159036428457508,0.235748694330771,0.189804766274326,0.101321959876691
"X636",0.136056468142267,0.3346368012117,0.330705892788687,0.0937990651405756,0.0544963626672458,0.0503054100495243
"X637",0.460334667335135,0.0670780169141463,0.257294953820962,0.014544338696252,0.166563180575015,0.0341848426584892
"X638",0.207964714299707,0.0681563268625724,0.0561725285177234,0.261775453929221,0.318937351936661,0.0869936244541156
"X639",0.217707403774825,0.269032068943002,0.0715989250620736,0.290806661153729,0.0585415297755073,0.0923134112908638
"X640",0.160705218372274,0.0170900459826741,0.405752201280571,0.0130915549812243,0.321309807540452,0.0820511718428048
"X641",0.166752617042079,0.150529497758974,0.322857466333731,0.125867912563643,0.167303481520805,0.0666890247807682
"X642",0.289982379416003,0.0684935266155221,0.0328082760045881,0.0390158920942793,0.493278882843126,0.0764210430264817
"X643",0.195726139305711,0.0808553391981294,0.0366381860999971,0.332746661502857,0.227835411953781,0.126198261939524
"X644",0.22787202631182,0.184346190753076,0.262060353498764,0.165778560145379,0.0742163596570926,0.0857265096338686
"X645",0.144303762561303,0.114009506130973,0.415052501718966,0.149018793035982,0.106978494859799,0.0706369416929774
"X646",0.185844184227176,0.0850892167630519,0.483241795948755,0.085630551518609,0.106396409922417,0.0537978416199908
"X647",0.349370001156422,0.092836154327139,0.0247139611760432,0.0708929909171585,0.407061301031292,0.0551255913919456
"X648",0.212218365070215,0.10379870147426,0.288745942548568,0.046375416473308,0.288527832609958,0.0603337418236923
"X649",0.130942650577826,0.106764791900828,0.0385844693151515,0.330788747794721,0.316073119125678,0.0768462212857948
"X650",0.155557061368874,0.423946233091455,0.26756243240792,0.0382390784760213,0.0425568620867614,0.0721383325689683
"X651",0.176790030513472,0.122695008257198,0.340731966425596,0.11980690479875,0.214065189637295,0.0259109003676887
"X652",0.311434987052577,0.0676820704377048,0.41840244463158,0.0731233512427278,0.0786948299667791,0.0506623166686315
"X653",0.2916786757805,0.0684148421804745,0.0681124880771027,0.213300012359326,0.24421703768982,0.114276943912777
"X654",0.233473417175448,0.0730415072149139,0.149989199683013,0.216960446059009,0.231624022940471,0.0949114069271463
"X655",0.169024458803656,0.416981333280389,0.0934770128891284,0.107455206928756,0.102862801568459,0.110199186529611
"X656",0.233548236334788,0.155140199483852,0.33301302985064,0.0390464650208731,0.179025025949598,0.0602270433602478
"X657",0.157146294877546,0.0950573708725459,0.460196236820635,0.0267331548109027,0.192768684086442,0.0680982585319287
"X658",0.141058994216947,0.105785074084866,0.42819802305811,0.0390040707056144,0.230684473742323,0.0552693641921391
"X659",0.185875292870347,0.313046460215972,0.260912454339442,0.034158254441554,0.153250341334387,0.0527571967982984
"X660",0.257313156556229,0.0803874538284455,0.138726014667903,0.0631068507994097,0.397627283363909,0.0628392407841044
"X661",0.226182012874714,0.0471171965930573,0.263708921212106,0.0444039447372092,0.362201688820403,0.0563862357625106
"X662",0.182151114980913,0.363522807039483,0.217522929999031,0.0441306926349713,0.108686948965514,0.0839855063800873
"X663",0.18110263843109,0.291123504364492,0.118046298597195,0.250652406518789,0.0314125878060152,0.127662564282419
"X664",0.234865450644673,0.141004791671031,0.429017953904211,0.0368961454659105,0.119099290481065,0.0391163678331088
"X665",0.175897279104583,0.197103188334174,0.277823475397864,0.0506898110125191,0.22919941874882,0.0692868274020406
"X666",0.243873871449198,0.0934249816049987,0.380067370557704,0.0619907281866722,0.147838928322515,0.0728041198789116
"X667",0.473622121027468,0.222440197083571,0.0402050174948986,0.147376937474126,0.047779417947149,0.0685763089727873
"X668",0.154854914399426,0.428633900339095,0.0744936116246437,0.0546142489990486,0.174438896848627,0.11296442778916
"X669",0.181407011615152,0.102939262278036,0.50258801635719,0.0190617973571507,0.164054883790276,0.0299490286021953
"X670",0.146879456590934,0.104056024406886,0.306962045696389,0.2839848170532,0.106317425101465,0.0518002311511263
"X671",0.118115968654582,0.0706113621140725,0.41822101962833,0.213946209307247,0.0734792433701714,0.105626196925597
"X672",0.254875052808612,0.0569152676809667,0.0492641143598991,0.356476420440785,0.129652926583412,0.152816218126325
"X673",0.269329124190348,0.217047203476884,0.162529181350366,0.149987574422138,0.10866200209216,0.0924449144681038
"X674",0.267376103946506,0.268942749127434,0.0569156632110352,0.200065385809159,0.0959345846244735,0.110765513281391
"X675",0.207288473542557,0.0956374185085429,0.19285854397082,0.260238053052963,0.157065554049033,0.0869119568760843
"X676",0.26474578326183,0.0705652503465405,0.0488306567575598,0.373622988772272,0.116251594084238,0.125983726777559
"X677",0.207367792623299,0.125049145457637,0.372438905858606,0.102639570787842,0.0902649410923212,0.102239644180295
"X678",0.323205679281637,0.0980020650797954,0.0303744575059529,0.186628369284166,0.296372591720083,0.0654168371283666
"X679",0.205294292233707,0.275564231239511,0.0662058586407819,0.0523019815669781,0.30427680696534,0.0963568293536809
"X680",0.165161274331459,0.0946760024672777,0.367023762766124,0.026381472968653,0.265713100234503,0.0810443872319836
"X681",0.502856409083746,0.0429225319841511,0.0333899980471181,0.0774081445562732,0.288409989027582,0.0550129273011291
"X682",0.171535033485298,0.0920147449401266,0.383702169080477,0.188047550713702,0.0985509279040839,0.0661495738763131
"X683",0.170387179490752,0.30825968887815,0.25614428091236,0.0399832791933812,0.175302715520464,0.0499228560048926
"X684",0.163927023052018,0.08440951930944,0.361559713368551,0.0389046838585068,0.281923924260459,0.0692751361510255
"X685",0.224585020334429,0.126664529864081,0.277071413350381,0.1555785776761,0.0651402645845011,0.150960194190508
"X686",0.147041794043869,0.101545592824279,0.446312006585842,0.0297458406476517,0.232954678151586,0.0424000877467717
"X687",0.187527884981672,0.150603017796072,0.372399546104831,0.102419116615005,0.119405557938825,0.0676448765635965
"X688",0.238304735746411,0.320897155814016,0.0915660040164342,0.0532515062967986,0.244124970151992,0.0518556279743482
"X689",0.172579609471947,0.266800831100859,0.313831288713613,0.0348215112546885,0.14335527045077,0.0686114890081237
"X690",0.263739555064445,0.088482132131513,0.10723212777019,0.196618948284695,0.263763686058549,0.0801635506906085
"X691",0.181657130448938,0.0624338684667868,0.390228533689037,0.0639785813282948,0.222828009900313,0.0788738761666302
"X692",0.207114597257678,0.0820691995029963,0.304955945841317,0.229884393589366,0.0746254283090261,0.101350435499617
"X693",0.100948962040863,0.31302803391555,0.34935530870562,0.0358003492529272,0.11725589208426,0.0836114540007799
"X694",0.141313435968827,0.264080793513202,0.302639708806474,0.0640163642708246,0.160682800655934,0.0672668967847386
"X695",0.234411592594826,0.286701557269666,0.0733676764584314,0.12714053057167,0.157268037481297,0.12111060562411
"X696",0.258661813131694,0.0913007429546548,0.346511345698962,0.0398133467429256,0.214801134993815,0.0489116164779483
"X697",0.167554920945943,0.260089187906136,0.330991274169417,0.0745653993703471,0.0847576587345564,0.082041558873601
"X698",0.106742193579431,0.0990467088533072,0.52729162841565,0.177935538344222,0.0456574940951614,0.0433264367122285
"X699",0.158062412684117,0.080372785171628,0.366885816772214,0.123705782562623,0.1958189235688,0.0751542792406185
"X700",0.185766594157414,0.103572549579642,0.386479448525553,0.0429494036755557,0.228759924705053,0.0524720793567809
"X701",0.163871734819862,0.168052490184295,0.441445070185068,0.0198028593250304,0.139556229379732,0.0672716161060126
"X702",0.174722234801421,0.189368877537915,0.356488043946074,0.0470619951799341,0.166822764704269,0.0655360838303872
"X703",0.244863844799145,0.210700179226963,0.161675174682736,0.157141430064726,0.176200636976617,0.049418734249815
"X704",0.195630011900878,0.0924525363556814,0.275092985531107,0.0391784434191917,0.336983089123527,0.0606629336696155
"X705",0.203640726294633,0.25508196818211,0.248722597042519,0.109939990551288,0.0690497734875442,0.113564944441905
"X706",0.262206850943221,0.0768692148342689,0.0388531456995757,0.309509866928883,0.180180817975921,0.132380103618131
"X707",0.165526300238968,0.337910477894909,0.295607916261206,0.0258622122272215,0.0960194859136688,0.0790736074640264
"X708",0.147251143540898,0.131642943441927,0.32544809789949,0.224363411620823,0.071796407067689,0.0994979964291726
"X709",0.198341590000927,0.277203556787993,0.172643622632154,0.0739939383418168,0.244020677244805,0.0337966149923034
"X710",0.449645233233942,0.190244042606643,0.0777314004691275,0.11152440443217,0.0777166223034108,0.0931382969547065
"X711",0.220952351934827,0.087084531939567,0.0287963330836633,0.215903863060342,0.378065519625864,0.0691974003557365
"X712",0.204460436964903,0.199940255419815,0.203260312201053,0.0381454875592134,0.305333171470112,0.0488603363849029
"X713",0.431104855191908,0.0596384366030608,0.241609570905416,0.106835686771725,0.103861076737896,0.0569503737899946
"X714",0.356597208030682,0.257517013011929,0.261965864043936,0.0349024763283579,0.0148333311225098,0.0741841074625851
"X715",0.0695367471351232,0.0839723429118592,0.430940202486257,0.189474886004774,0.0434427532632051,0.182633068198782
"X716",0.141607634502936,0.110890476792458,0.330827781405002,0.27004915032414,0.0805303345335269,0.0660946224419385
"X717",0.16944551818096,0.103772099379466,0.420365512877273,0.0845163620618132,0.166599064481919,0.055301443018568
"X718",0.129725754812816,0.467021636083919,0.179158024336484,0.0445697292843397,0.0568967117842272,0.122628143698214
"X719",0.161249262543858,0.254503288622093,0.402523984733106,0.0428813680532967,0.0606745047998214,0.078167591247825
"X720",0.234027954310069,0.0620888860045299,0.256958996468395,0.041107443628809,0.364464531017857,0.0413521885703396
"X721",0.284824288624133,0.0828450193498234,0.046511040115318,0.281919717719624,0.260568132515111,0.0433318016759909
"X722",0.231727084790419,0.0747878590715147,0.261888943213753,0.146439939772174,0.249953290399327,0.0352028827528131
"X723",0.19995510443978,0.186816058654991,0.317107083899788,0.0375876869606984,0.191625398556539,0.0669086674882026
"X724",0.1699996087945,0.116867052917081,0.362170951147829,0.0340770649050439,0.248453505201716,0.0684318170338293
"X725",0.222608605413666,0.210456480534455,0.201217810711651,0.0554399758856656,0.250581890830843,0.0596952366237188
"X726",0.217660211389555,0.177952557885829,0.201732665937436,0.111686202658446,0.218736490343913,0.0722318717848209
"X727",0.175859713897501,0.114560205951931,0.220181980871153,0.130656459939406,0.287858426255054,0.0708832130849542
"X728",0.214440077639109,0.171419951325712,0.22394704184593,0.21372614276535,0.0813080725375676,0.0951587138863316
"X729",0.153662060279666,0.0552428783790991,0.327323022850962,0.0780840073694126,0.0170652174860894,0.368622813634771
"X730",0.167281435224816,0.313133540675424,0.172678385632216,0.111192720134101,0.154337379353567,0.0813765389798759
"X731",0.202185006011675,0.243183989197343,0.265593657680906,0.036854872544392,0.169860638451847,0.0823218361138367
"X732",0.34163761845544,0.203551503661889,0.0845376987989809,0.0283677401146586,0.29212102447294,0.0497844144960918
"X733",0.268397950404325,0.0674987093856616,0.044479155759138,0.301039439814613,0.241137122230286,0.0774476224059768
"X734",0.319910623054516,0.186607683020331,0.0577481708947714,0.205154391580877,0.123499914911113,0.107079216538391
"X735",0.175149926578089,0.0765353792278025,0.303264288327458,0.30248547248444,0.0473964909585763,0.0951684424236344
"X736",0.117534784190599,0.110620786697358,0.578588991722581,0.0331770441815721,0.11181039117064,0.0482680020372511
"X737",0.168478458484773,0.0963775931251913,0.522709549187147,0.0341984715295874,0.121386468184373,0.0568494594889289
"X738",0.31145907465687,0.0785387774570218,0.0430712374453241,0.374943280393626,0.143376394819956,0.048611235227201
"X739",0.231287378558459,0.0235534731794258,0.106044823973914,0.14834196130002,0.426462684793451,0.0643096781947301
"X740",0.311123518630469,0.356270738560765,0.0962605454529953,0.0580045132519565,0.0892765570967039,0.0890641270071104
"X741",0.136518596586083,0.187969030901711,0.555092199303169,0.0277585522945715,0.0494268501895776,0.0432347707248876
"X742",0.170765046767857,0.104315166111258,0.343305375388536,0.195985254117423,0.100350173780634,0.0852789838342913
"X743",0.205510453762271,0.131534795992491,0.305741452709736,0.040020988981704,0.249266544134325,0.0679257644194727
"X744",0.140098833364311,0.444089257066054,0.221414763723584,0.0186779793387815,0.0461765364093919,0.129542630097878
"X745",0.577149205752969,0.0725573919020058,0.172632840565619,0.0942731580133915,0.0490650539768893,0.0343223497891254
"X746",0.118847466532325,0.298282462071451,0.333763205328217,0.0473703336274653,0.108518321405277,0.0932182110352647
"X747",0.200296159400007,0.0603488693155009,0.150606042287586,0.206338979610668,0.295919082467126,0.0864908669191122
"X748",0.168116910917547,0.150863218614721,0.244790159130093,0.209364375598312,0.15751626775782,0.0693490679815083
"X749",0.543271163280693,0.0271936474542754,0.0388805374697216,0.0932398207676458,0.25612385643586,0.0412909745918045
"X750",0.172341089754774,0.0923969787069109,0.420541200889972,0.0179446378814228,0.244701068483369,0.0520750242835522
"X751",0.141390096778443,0.119258075071659,0.612101616230739,0.0331903746208635,0.0298021509867201,0.0642576863115767
"X752",0.134771241949392,0.210379358856817,0.370586519897246,0.172138525668506,0.0490613801599067,0.0630629734681334
"X753",0.240951721353995,0.0603653756444013,0.050582751485095,0.262170176766431,0.291984816885298,0.0939451578647801
"X754",0.534669102782386,0.0608256413936382,0.0252409409326176,0.0566657993477285,0.268179514408256,0.0544190011353734
"X755",0.152425124074377,0.100414490979924,0.489094586855286,0.102758899905219,0.104282353675071,0.0510245445101231
"X756",0.129523237275392,0.152277350597687,0.407960865925459,0.180668116577607,0.0585574493818541,0.0710129802420008
"X757",0.0889200352644593,0.185277582064815,0.326607263535887,0.162300047255412,0.018046420145204,0.218848651734223
"X758",0.165600024578082,0.109225629220212,0.446556118250225,0.199970730705179,0.0200964739502134,0.058551023296088
"X759",0.18355945499012,0.0748236925225177,0.362653110727979,0.0235944907389071,0.3121971669238,0.0431720840966765
"X760",0.164589847101339,0.103459820920688,0.452570284775557,0.0584725324170051,0.134660511349441,0.08624700343597
"X761",0.215523617263412,0.11620447220023,0.35076498924883,0.0561783540756543,0.204274810656881,0.0570537565549922
"X762",0.172092044251373,0.100679541117027,0.298703301465751,0.280234040355728,0.0451360789390341,0.103154993871087
"X763",0.322339303223644,0.0433227989811769,0.164046529307579,0.0189541179626277,0.379341852735203,0.0719953977897697
