"","B cells","EPCAM+ cells and cholangiocytes","Hepatocytes","LSEC","NK,NKT and T cells","Stellate cells and myofibroblasts"
"X488",0.00816634614438234,0.000303436805547206,0.547929278979012,0.279023038145014,0.164274463120245,0.00030343680579965
"X489",0.000353729921040107,0.441543771426311,0.000353729921495589,0.379557085867916,0.156716362628476,0.0214753202347606
"X490",0.0179714940785944,0.000351637469380409,0.063204306823203,0.226345633971959,0.691775290187483,0.000351637469380406
"X491",8.72945130275334e-05,0.122987707617867,0.825753023035267,8.7294512566655e-05,0.049089583731672,0.0019950965895998
"X492",0.000128658019929203,0.036687619040988,0.625504622251756,0.00918911371610782,0.328361328937562,0.000128658033656632
"X493",0.000197488967245263,0.467989021320503,0.40435379723618,0.000225044991281658,0.10777154595944,0.0194631015253503
"X494",7.37043108937412e-05,7.37043109851079e-05,7.3704310971057e-05,0.0072780028899078,0.982425324661001,0.0100755595162417
"X495",0.00504874457661487,0.010021501903134,0.000160368967286022,0.20312754368263,0.781481471903119,0.000160368967216096
"X496",0.000503019949814792,0.192530409766561,0.000503019937670906,0.541295417364495,0.243979579636873,0.0211885533445857
"X497",8.83736939513747e-05,0.0293908304099037,0.654523326514079,8.83736938634285e-05,0.315820721994337,8.83736938656187e-05
"X498",0.000135340882204094,0.0306755898397767,0.550969193082757,0.0621667913070822,0.355917744026618,0.000135340861562481
"X499",0.000450745223527305,0.0114162100318377,0.852984246809287,9.69002928785609e-05,0.134954997349584,9.69002928846668e-05
"X500",0.000134448908458495,0.00736954724492256,0.534406932833472,0.000134448908351875,0.457820173196443,0.000134448908351866
"X501",9.28320322328071e-05,0.294310590027922,0.688374638898062,9.28320450628296e-05,0.00350042906468552,0.0136286779320353
"X502",0.000133525024001139,0.0117388612609897,0.551937006395381,0.255126943423622,0.180930138873753,0.000133525022253681
"X503",0.000207773392806933,0.552206299719574,0.133267059094565,0.0152088707795131,0.298902223623608,0.000207773389932888
"X504",0.000238400004588859,0.599013421864602,0.000238399997044656,0.000238399997119478,0.392465470045997,0.00780590809064796
"X505",0.000143087208090486,0.020331369763807,0.679523282383042,0.000143087202571764,0.299716086239917,0.000143087202571765
"X506",9.02060066368246e-05,0.00956328719731672,0.847035979207551,9.02060190479392e-05,0.13876423562289,0.00445608594655764
"X507",0.00013454170032376,0.219630913314298,0.653986920969266,0.0461279069180865,0.0696378728204265,0.0104818442775993
"X508",0.00157333354690591,0.0230850243073378,0.586153608983842,0.283639796675876,0.105352896834369,0.000195339651668661
"X509",0.000212151554189689,0.46202242789071,0.000212151592342883,0.196338637386848,0.318225709739883,0.0229889218360262
"X510",0.000209192774244135,0.0205235072540588,0.251354373548746,0.727494540809125,0.00020919280691327,0.000209192806913249
"X511",0.000137810285368553,0.352934330867739,0.495438760140937,0.000137810284630804,0.141003164210139,0.0103481242111857
"X512",0.00109458718872192,0.00666874362870798,0.512596427546633,0.00401407860203558,0.475485851504221,0.000140311529680249
"X513",0.58754761343229,0.0240057879676347,0.278471746694517,0.10855161082528,0.000711620540157382,0.000711620540121876
"X514",0.000132064117844022,0.0364959272740508,0.583872311306998,0.0150519385816403,0.356878191263636,0.00756956745582994
"X515",0.000293446311427315,0.0460461854470308,0.412681081278131,0.325270219248152,0.0615445077145547,0.154164560000704
"X516",8.67914553696987e-05,0.0546724772591244,0.701687220895877,0.0174939049456625,0.22597281397655,8.6791467416324e-05
"X517",0.000140038376762266,0.498183033959766,0.498704459064952,0.00103333125163164,0.000140038379650534,0.00179909896723696
"X518",0.000205195254716567,0.00872633876121684,0.530052294566282,0.353481246516631,0.107329729646665,0.000205195254487717
"X519",9.03706338096515e-05,0.0592719571923421,0.723364887523295,0.0666991523509716,0.150483261666143,9.0370633438649e-05
"X520",0.000214619967483298,0.0294375243393609,0.648028412757841,0.00947764704000931,0.309139126591224,0.00370266930408239
"X521",9.17843307901432e-05,0.0321090228932635,0.771586159769111,0.121427785006026,0.0746934636700704,9.17843307391644e-05
"X522",0.00021626479638589,0.0242784110709065,0.175089078406418,0.572004357642535,0.217200439000275,0.0112114490834794
"X523",6.35211334566616e-05,0.042703654640763,0.934756124858004,6.35211137418777e-05,0.0223496571402922,6.35211137418707e-05
"X524",0.0038604718296893,0.0482001907776321,0.635702722345075,0.000186357996078832,0.3119130599258,0.000137197125724639
"X525",0.000153172422971444,0.526875208548377,0.320694520651373,0.12133344827876,0.0307904776222822,0.000153172476235723
"X526",0.00021214480303655,0.128092593920842,0.538481014370916,0.190803965444607,0.130042741664558,0.0123675397960412
"X527",9.80700336129131e-05,0.0275816321861329,0.834160903218761,9.80700426977634e-05,0.137963254476549,9.80700422461665e-05
"X528",0.000137778887470629,0.0218103125298834,0.583062665216336,0.000137778887177587,0.394713685591955,0.000137778887177585
"X529",0.000134925146736098,0.0103023429458319,0.66817210876717,0.00743311748916395,0.313822580490607,0.000134925160491114
"X530",0.000425822762777003,0.0165530318967953,0.382506626844943,0.409530500962009,0.18671052409237,0.00427349344110543
"X531",9.10290002491105e-05,0.0144829643826474,0.842177316068133,0.0319751451611256,0.100946762211551,0.0103267831762939
"X532",0.000213109440038825,0.0324058640944802,0.438617463932576,0.43718421090396,0.0913662421890881,0.000213109439856787
"X533",0.000121869480814526,0.00821200616549172,0.555632232832707,0.0125483570064618,0.421951433924201,0.0015341005903238
"X534",0.000338541089988777,0.127215317010524,0.000338541089046962,0.617792099028544,0.218586051505432,0.0357294502764647
"X535",0.000283289153816546,0.0105350581121087,0.29871718216459,0.243704811165207,0.446476370253321,0.00028328915095631
"X536",8.5605415672606e-05,0.0224601714997561,0.625453506066982,8.56054114458609e-05,0.351829506194697,8.56054114458537e-05
"X537",0.000655745587914793,0.0157775286950378,0.309055215144024,0.412401550185521,0.242810312830002,0.0192996475575007
"X538",9.40745731881421e-05,0.150503446924044,0.732947141636572,9.4074567969625e-05,0.113848065842818,0.0025131964554081
"X539",0.000305544906455211,0.546456285978216,0.252275883735259,0.00939995235818325,0.18167344651896,0.00988888650292604
"X540",0.000188851147159537,0.0157337161289994,0.422863585116775,0.320581294716423,0.24044370174408,0.000188851146564081
"X541",0.650563466284765,0.0112206275629539,0.122856206395052,0.208271758673526,0.00281570539849113,0.00427223568521225
"X542",0.000342178713751969,0.476709176633219,0.000342178694539006,0.000349121060504034,0.490158871261186,0.0320984736368006
"X543",0.000308099138402017,0.317718891179248,0.46236484857094,0.000192645827190231,0.200562515042719,0.0188530002415019
"X544",0.000216781232888144,0.389064290046414,0.413289504440957,0.0315139030398112,0.165698740011294,0.000216781228635877
"X545",0.000214896263514315,0.524547922437729,0.0680838616071543,0.40592119414714,0.00101722928231497,0.000214896262146956
"X546",9.73590664989307e-05,0.176011425734418,0.648598137933936,0.0157032765113743,0.1478131754624,0.0117766252913738
"X547",0.10311467998926,0.0195848057838643,0.000331984720459122,0.499076764508033,0.377559780277941,0.000331984720443059
"X548",0.000145100785381196,0.0526390162729989,0.592394045022387,0.0471643392116094,0.291284647276932,0.016372851430691
"X549",0.00033799075832626,0.0160041811539984,0.610901830002715,0.0318931874544838,0.34064420303226,0.000218607598216398
"X550",0.000456981014111637,0.439350779267754,0.161762835553494,0.332095359160637,0.0131311126716183,0.0532029323323848
"X551",0.00013547629107303,0.0364116366881804,0.559427084094657,0.00450198442878033,0.396318107313595,0.00320571118371441
"X552",0.000276502777602499,0.164013555253908,0.361046906869828,0.307601008011802,0.119794059468258,0.0472679676186006
"X553",0.00268634468694686,0.763600834805176,0.000390410818117611,0.00488283898381418,0.213980858141019,0.0144587125649263
"X554",0.0011026950234338,0.0414221647565532,0.612226971632268,0.000219715332248797,0.329502478698687,0.0155259745568093
"X555",0.00536206661523964,0.00997305415960356,0.437644682682287,0.00393649560394481,0.542880701868298,0.000202999070626328
"X556",0.000135869607894035,0.335086818085418,0.610224972989089,0.0157368944669016,0.0246465489935257,0.0141688958571725
"X557",0.436486503311634,0.191746658322032,0.130270315979928,0.00753258745213174,0.232903367766949,0.00106056716732578
"X558",0.000135886592150211,0.0400240375353043,0.580139378927194,0.172404195750775,0.207160614624284,0.000135886570291366
"X559",0.000100080786315106,0.419231355842662,0.433067665235293,0.125434203180657,0.0220666141548564,0.000100080800216551
"X560",0.324687068837334,0.169748212536577,0.479769287917243,0.00912383818789608,0.011659288348278,0.00501230417267287
"X561",0.00410345931752844,0.140689210412964,0.613768146887557,0.0203116170755524,0.200064652488279,0.0210629138181197
"X562",0.000512904173440617,0.431575786504811,0.197465570672399,0.000307042836539451,0.360093006930247,0.0100456888825624
"X563",0.000136247081012699,0.444374498466076,0.458191916074753,0.000136247080055996,0.0926482584837556,0.00451283281434687
"X564",0.000382626891198302,0.210642853648567,0.000382626888061573,0.37968647274399,0.379423000042779,0.0294824197854032
"X565",9.23139103057512e-05,0.0303141343189045,0.775403246535992,0.0810101255115877,0.0864242106699306,0.0267559690532799
"X566",0.00020864352584989,0.49280606331169,0.177194866043304,0.0240740914633384,0.299978542613174,0.00573779304264327
"X567",0.000233420600891814,0.433426947165645,0.000233420621275447,0.368065112869366,0.178145105988637,0.0198959927541844
"X568",0.000135587587690317,0.0778946770857548,0.551972335079215,0.281060428078584,0.0888013845650355,0.000135587603720714
"X569",0.000245925748922798,0.570573921105878,0.0857973848904731,0.0960317199863051,0.220903978200459,0.0264470700679617
"X570",0.000220283553459334,0.483192265348287,0.000220283552767119,0.0704678296236319,0.445679054369081,0.000220283552774017
"X571",0.000190344268993011,0.0181293718508339,0.434679965055944,0.33134321911419,0.215466755420057,0.000190344289982392
"X572",0.00028504935219877,0.0698329682928346,0.367763802602829,0.431766385663878,0.127447228002248,0.00290456608601195
"X573",0.000223746687188371,0.577806797580382,0.101889080796792,0.00468865032104383,0.313819793570005,0.00157193104458874
"X574",0.000750292778888898,0.000196918152918245,0.440666561504118,0.0513754129365405,0.506813896474616,0.000196918152918247
"X575",0.000332164511133467,0.0279030353535167,0.226834349325725,0.348261706179318,0.396085248617634,0.000583496012672654
"X576",0.000233972478358553,0.00023397248251075,0.000233972482619833,0.747811317059523,0.251252793014477,0.000233972482510752
"X577",0.000345164376632526,0.413859544262317,0.134341239335493,0.450763723218942,0.00034516440330774,0.00034516440330774
"X578",0.000360281536622674,0.406608879719899,0.0898121320548655,0.502498143551267,0.000360281568673066,0.000360281568673061
"X579",0.294490352357794,0.00463274463608527,0.528007622845627,0.000282809989396054,0.170729510924952,0.00185695924614573
"X580",0.000226740144152101,0.614039912407381,0.000226740143544776,0.0371210448715275,0.34815882228985,0.000226740143544778
"X581",0.000135527773472855,0.168722441224287,0.722918093039966,0.000135527807157827,0.103443867968042,0.00464454218707476
"X582",0.000217430958471732,0.044549504746974,0.412178023012058,0.000217430962498723,0.538459264133677,0.00437834618632067
"X583",0.000220938120622836,0.159274786551388,0.368774185421162,0.000220938112064105,0.471288213682698,0.000220938112064104
"X584",0.0930472775052939,0.245492288249186,0.584533250315305,0.00997021041332741,0.0667492604826282,0.000207713034258923
"X585",0.00382936459184997,0.0284796873678045,0.566779930745784,0.00013588576573341,0.400639245763094,0.00013588576573341
"X586",0.000222979943292476,0.560758536147587,0.271116142022373,0.000222979943055823,0.158043998969773,0.00963536297391867
"X587",8.82041382363188e-05,0.0402978143715354,0.7546235989661,8.82041366824742e-05,0.204813974250764,8.82041366824738e-05
"X588",0.000234107646204094,0.000234107644164366,0.000234107644031896,0.690612556295574,0.293023115990699,0.0156620047793269
"X589",0.000197145219967206,0.0855855945065223,0.442504564403957,0.258493032885869,0.213022517762888,0.000197145220796163
"X590",0.179931303118966,0.159050023122367,0.439366489271432,0.214909038415361,0.000463018969077476,0.00628012710279695
"X591",0.00627493902394878,0.02646787008811,0.520452119383081,0.0136779380236712,0.422231637187484,0.0108954962937053
"X592",0.609230092233504,0.000407494542608525,0.000407494539502191,0.232855724406635,0.156691699735132,0.000407494542618301
"X593",0.000227024653739397,0.628220631911478,0.0160575232914171,0.0772852583516153,0.246898287657078,0.0313112741346722
"X594",0.000129120602005825,0.0512819414001539,0.532762865453045,0.0354705315594647,0.380226420383462,0.000129120601868552
"X595",0.000126378979943329,0.752891043176982,0.000126378950288195,0.221375233027283,0.016663048878134,0.00881791698736985
"X596",0.000209622830783382,0.0521650325683089,0.509672467265694,0.279912404985972,0.157830849524203,0.000209622825038849
"X597",0.000211688545725014,0.624133065021962,0.0227208625773674,0.000211688548789816,0.308814726591059,0.0439079687150972
"X598",0.000226999201848409,0.000226999238364126,0.000226999239730559,0.81735113341104,0.181740869670653,0.000226999238364128
"X599",0.000142171032686859,0.0273691386094363,0.576913516660245,0.273988494887583,0.121407129753175,0.000179549056873947
"X600",0.000145573411718193,0.430209443323819,0.489755941012915,0.00323832587501402,0.0685188138929969,0.00813190248353677
"X601",0.00306172965884093,0.0215233872090449,0.521072641916611,0.21591609175257,0.226542036963142,0.0118841124997917
"X602",6.17567208886564e-05,0.210934492197177,0.779119820150246,6.17567210682694e-05,6.17567210727069e-05,0.00976041748954735
"X603",0.000313348212173854,0.000313348179603741,0.0998638576608666,0.337289844770158,0.531885687565951,0.0303339136112469
"X604",0.548104252926118,0.0298500394007323,0.0829997762471188,0.218742440315621,0.116042688921704,0.00426080218870657
"X605",0.481031367679339,0.0064559635312607,0.000358328449811443,0.0531884855590155,0.42875409977792,0.0302117550026534
"X606",0.000129633452227859,0.0690580734131713,0.694819405358048,0.00296132255959939,0.228903762902068,0.00412780231488513
"X607",0.00294199363667745,0.370745298714137,0.422090324621595,0.0264432801745802,0.173783175976088,0.00399592687692268
"X608",0.000160849874882038,0.773602203639459,0.0192427456374006,0.000160849874710772,0.20398648606407,0.0028468649094776
"X609",8.97088677786387e-05,0.035005833469029,0.704256695320258,0.004045753981926,0.254482771323188,0.00211923703782019
"X610",0.000132763675700858,0.214724979311335,0.648864182855193,0.11168272429871,0.0244625861828849,0.000132763676175768
"X611",0.000181505365330291,0.00018150536538754,0.000181505365436659,0.438886702157645,0.559883230530422,0.000685551215778222
"X612",0.000136078307860162,0.0445743046407418,0.584109283535503,0.0297361902517216,0.341308064957176,0.000136078306998049
"X613",0.000138332130021743,0.0965145890686529,0.598101653023041,0.00475772672727294,0.300349366921088,0.000138332129923594
"X614",0.328547321155742,0.0328548118733122,0.476836713939351,0.0157259997898496,0.145592069887611,0.000443083354133775
"X615",0.458638071193464,0.307933347958259,0.223224022127876,0.000367145401625952,0.000367145401625949,0.00947026791714939
"X616",0.0001339007794519,0.489446350096291,0.428466073604058,0.043900366607455,0.0204173585917212,0.0176359503210221
"X617",0.00314616340784492,0.124145956237452,0.429265587223338,0.0555442687537327,0.387716870748013,0.000181153629619485
"X618",0.000208099811730248,0.56442755231502,0.131609624356987,0.00255480436515326,0.300991819337149,0.000208099813961359
"X619",6.21910785834263e-05,6.21910783874921e-05,0.767156347442105,6.21910783874729e-05,0.232594888244149,6.21910783874691e-05
"X620",0.000215780185706077,0.483819646766559,0.220595543966571,0.251501019408317,0.000215780201475054,0.0436522294713717
"X621",0.0232152166429418,0.65786475364234,0.147519053038578,0.086167803453274,0.0410363558369346,0.0441968173859309
"X622",0.000769788981823896,0.0385494892016639,0.906831036090446,6.42110052297084e-05,0.0537212637156071,6.42110052297084e-05
"X623",0.0231649092478871,0.00159862168651719,0.0553652395499183,0.277627407152491,0.642031418788714,0.000212403574471842
"X624",0.000219167766328172,0.699192676706462,0.173446007034468,0.000219167840909462,0.105885731903079,0.0210372487487545
"X625",0.373068152423558,0.0159191401367953,0.000400765786944123,0.000400765786740437,0.609810410079182,0.000400765786780416
"X626",0.000137763430486962,0.018453699804667,0.787592063706563,0.000137763428687229,0.188899495395246,0.00477921423434989
"X627",0.000210632046453779,0.603196729008465,0.0078846627294498,0.000210632048562478,0.350397364737354,0.0380999794297146
"X628",0.000262921578422377,0.763375314623421,0.000262921580248922,0.00026292158024892,0.23557299905741,0.00026292158024892
"X629",8.90121539128668e-05,0.0141001323970627,0.716932953116328,8.90121528792567e-05,0.268699878026938,8.90121528792524e-05
"X630",0.000140210809320117,0.0376199754044119,0.600561089145969,0.185072280646666,0.17646623320692,0.000140210786713401
"X631",9.9535739006004e-05,0.0530510451954898,0.720210630308369,0.00249604363306989,0.224043209385947,9.95357381183658e-05
"X632",0.00481454102928904,0.0136440759661765,0.442665485589961,0.000197380614285576,0.538481136186002,0.000197380614285575
"X633",0.000164916280923206,0.808110338420367,0.000164916305982346,0.0014759407325063,0.17131079913635,0.0187730891238712
"X634",0.000138097701216651,0.0401825662569343,0.61312552515015,0.000138097701391259,0.345530963790959,0.000884749399349044
"X635",0.000197766266726644,0.00997240437307691,0.204567329786226,0.484913054297701,0.300151679009837,0.000197766266431833
"X636",0.0011646205745841,0.444214333137749,0.458082132044712,0.00359467752391742,0.0569744302128828,0.0359698065061548
"X637",0.505103789855563,0.0218396463274816,0.336689589471794,0.000314623772581469,0.135737726799975,0.000314623772606119
"X638",0.000154375827871639,0.000154375827633419,0.000154375827565939,0.590230963820255,0.409151532869053,0.000154375827621278
"X639",0.000339391136551817,0.312463903795358,0.000339391134035631,0.652342713147333,0.0220899427314707,0.0124246580552508
"X640",0.00547324103454547,8.84924944392126e-05,0.651240861844609,8.8492494439213e-05,0.343020419637528,8.84924944392125e-05
"X641",0.000143506069621747,0.0435513288462319,0.55154354369503,0.221303910731846,0.179870386249207,0.00358732440806283
"X642",0.000107622461045923,0.000395434378646728,0.000107622460958328,0.00266897830319877,0.996612719936598,0.000107622459552049
"X643",0.000245714319042638,0.00228437767257475,0.000245714318295833,0.626596342367147,0.355534018748545,0.015093832574394
"X644",0.000304634699206161,0.209176575667054,0.418722345097862,0.271417846158726,0.0980722623445677,0.00230633603258469
"X645",8.61796131088683e-05,0.0439759771704508,0.737712533288678,0.136273967780764,0.0818651625239956,8.61796230028624e-05
"X646",0.000191639715649539,0.00122041326307219,0.831306412458174,0.0600320348859659,0.107156408655596,9.30910215423123e-05
"X647",0.00823303418482086,0.000269191294778152,0.000269191294721167,0.0476955221242691,0.924897863222459,0.0186351978789517
"X648",0.000135725956399067,0.0828242678534337,0.473591026129289,0.0373299614888341,0.405983292615898,0.000135725956146197
"X649",0.000157293336916244,0.00015729333689827,0.000157293336882543,0.563863826036634,0.43550700061577,0.000157293336898229
"X650",0.000156410285736043,0.647561300242606,0.307270814333865,0.000156410284949018,0.0377014710549838,0.00715359379786004
"X651",0.000139416492125933,0.071153541202922,0.563858757472418,0.136901692147718,0.227807176212905,0.000139416471910644
"X652",0.183360505374677,0.00721173700478019,0.664779316527207,0.0848986552231064,0.0539024929105249,0.00584729295970406
"X653",0.0003268282008775,0.00854526235331922,0.0113017525785118,0.461472304277574,0.496792606513215,0.021561246076502
"X654",0.000401442644809543,0.029294993232872,0.200248236054709,0.38172943582386,0.387924449590545,0.000401442653203733
"X655",0.00251239333240513,0.670528496831863,0.000350720074510961,0.124613403567685,0.190818544680853,0.0111764415126832
"X656",0.000142687111203082,0.141469632468106,0.590218986143298,0.00620709227047294,0.261818914899954,0.000142687106966127
"X657",8.90627664513344e-05,0.0341888342010189,0.791860676088305,8.90627620455369e-05,0.167556143749341,0.00621622043283848
"X658",0.000144969499537658,0.0287399515980226,0.716646825222298,0.000144969497508125,0.254178314685122,0.000144969497511742
"X659",0.000357895738895453,0.476679936713977,0.334105456618466,0.000208878192773912,0.188438954543113,0.00020887819277391
"X660",0.00261859978423229,0.0434053699889169,0.159448009604462,0.0327045322195889,0.756807058179785,0.00501643022301552
"X661",0.000959501438564962,0.011040885698184,0.44299946632935,0.00013576719566506,0.544728612142571,0.000135767195665061
"X662",0.00194869753950846,0.672043769538896,0.189126282398763,0.00597699304297856,0.120285031990207,0.0106192254896463
"X663",0.000305902132083491,0.427819260607969,0.000305902114979263,0.524864607676382,0.000305902114979265,0.046398425353607
"X664",0.0020490071212132,0.0316512698218156,0.781324144767322,0.004463577640785,0.180363715181171,0.00014828546769337
"X665",0.000287778869638074,0.211510951664135,0.448408978797595,0.0156105450528025,0.309130913705708,0.0150508319101214
"X666",0.000912743780190622,0.0340227170894611,0.701840785918893,0.0497267595338609,0.210525250773071,0.00297174290452369
"X667",0.50808745002849,0.201708781929725,0.000495529042552562,0.242399897167606,0.0351563388247882,0.0121520030068383
"X668",0.000232660977905935,0.648518320242026,0.000232660977285164,0.0187437380121011,0.308835396386973,0.0234372234037096
"X669",6.08973135438239e-05,0.0358056102887281,0.821080979509493,0.00247074073263425,0.140520874842214,6.08973133874667e-05
"X670",0.000292655872086464,0.0415244157868732,0.477586318357954,0.377399728476278,0.0886726703642366,0.0145242111425725
"X671",9.64686994959717e-05,0.00444775571471332,0.675191508585664,0.28794957327932,0.0322182250076557,9.64687131512519e-05
"X672",0.000241740710760378,0.000241740704307496,0.000241740704263419,0.840583858175579,0.123053682245867,0.0356372374592233
"X673",0.000301471339057255,0.323554929320424,0.197857914050314,0.285199732132747,0.165468035226198,0.0276179179312599
"X674",0.000365431863503215,0.367412823120985,0.00036543186378541,0.490160433091921,0.131824869046554,0.00987101101325126
"X675",0.000442313587653194,0.017590724914291,0.29583308483361,0.511200170282725,0.174491392764872,0.00044231361684862
"X676",0.000221545380536048,0.000221545384611197,0.000221545383921395,0.825541264557112,0.157778187077153,0.016015912216667
"X677",9.69858307475501e-05,0.0430805365575892,0.694875197910162,0.127595321831067,0.102065302747892,0.0322866551225422
"X678",0.000149366873827033,0.000149366891427788,0.000149366891740962,0.357447433764811,0.641955098686765,0.00014936689142779
"X679",0.000160503132399061,0.350539213481587,0.000160503132532168,0.0567037944505346,0.591483481610659,0.000952504192288613
"X680",0.000137930596051568,0.0633165303383162,0.598189003502045,0.000137930612336957,0.325986382615492,0.0122322223357583
"X681",0.50384653994959,0.000403573550034539,0.000403573550219594,0.0654213466600023,0.420137019106885,0.00978794718326812
"X682",0.000143850790739727,0.0434666640191881,0.665916196604565,0.225646263503262,0.0596182375389035,0.00520878754334127
"X683",0.000316313016580415,0.37125649957867,0.377825217460802,0.000316312999090784,0.249969343945766,0.000316312999090785
"X684",0.000133551629054575,0.0460341685739816,0.622760931924352,0.00966454939561702,0.305334628032639,0.0160721704443566
"X685",0.23261721124034,0.0556247186084351,0.425027249849156,0.182806046961445,0.0247882649066454,0.0791365084339779
"X686",9.6426825638767e-05,0.0426065016918583,0.716195279658883,9.64268250523117e-05,0.238680729493186,0.00232463550538214
"X687",9.40724927857571e-05,0.0838396809298659,0.65520973256909,0.143849389401899,0.115902712971079,0.00110441163528079
"X688",0.00378001846581571,0.514851627408273,0.000233957757023124,0.000233957757023124,0.468847486714425,0.0120529518974397
"X689",0.000206529038223846,0.310897033325027,0.470310405115151,0.000206529051548268,0.218172974418502,0.000206529051548269
"X690",0.0248531604969623,0.000453628266074279,0.123814955171852,0.407841977014878,0.429111453639314,0.0139248254109201
"X691",0.000215524947578728,0.018641668063061,0.670137076977625,0.0421803041394359,0.257388167052625,0.0114372588196743
"X692",0.000202354500239647,0.0302851552243726,0.509997586921851,0.356319295880425,0.081802159471151,0.0213934480019602
"X693",0.000136521887765539,0.334501521233237,0.561184870096385,0.00868328363370709,0.0936397447856241,0.00185405836328186
"X694",0.000202984462086037,0.352698076693628,0.445144873344656,0.0438745532512896,0.157876527787538,0.000202984460802644
"X695",0.000230359299029901,0.394962187271605,0.000230359303971913,0.214892476632473,0.363125386829818,0.0265592306631025
"X696",0.000138801144755286,0.0303135002506968,0.675349609129059,0.013146776490694,0.28091251184645,0.000138801138344526
"X697",0.00128568947447933,0.347636113990946,0.478154962072732,0.0949631164136063,0.0776533312665522,0.000306786781684254
"X698",5.95937063371946e-05,0.0034153316156038,0.822543646524177,0.167963439128088,0.00595839533270117,5.95936930926805e-05
"X699",9.49245089601241e-05,0.0270410892319042,0.614112494360485,0.128479768397735,0.230176798965378,9.49245355375641e-05
"X700",0.000141413624571162,0.0394856289024691,0.646381471102042,0.000141413641371851,0.313708659088174,0.00014141364137186
"X701",9.02200469754115e-05,0.118243893720824,0.740621054373065,9.02200426516645e-05,0.138909564439105,0.00204504737737872
"X702",0.000528153752199841,0.162466793271714,0.630213514696,0.0137453324791196,0.187524303058749,0.00552190274221819
"X703",0.000321457283372343,0.254757156404146,0.197818372452004,0.246376567247862,0.30040498932911,0.000321457283505695
"X704",0.00244244459307429,0.018595535506908,0.417431841570267,0.000208343643690898,0.561113491042369,0.000208343643690898
"X705",0.00020144388049613,0.416712917122423,0.325900935423865,0.141916036089015,0.066428399485414,0.0488402679987858
"X706",0.000333471517072077,0.000333471496267618,0.00033347149603418,0.728503127405552,0.257049358087021,0.0134470999980536
"X707",0.000135737320292965,0.428482694583478,0.472298206907532,0.000135737320057874,0.0965816896120762,0.00236593425656291
"X708",0.000198026878644631,0.0907375947014161,0.511120306765706,0.37841168879144,0.0193343559713669,0.000198026891426168
"X709",0.000466005189033003,0.424853916041721,0.169265416979361,0.0149943246699184,0.389954331926384,0.00046600519358275
"X710",0.444034502669229,0.272445388395906,0.000447385056805562,0.17456869720992,0.0837897266814203,0.0247142999867195
"X711",0.000233118945248219,0.00890652401130532,0.000233118932854727,0.418064506252177,0.572329612924942,0.000233118933472506
"X712",0.00097584144693893,0.210860301685003,0.213711937242019,0.000206984881440628,0.574037949863158,0.000206984881440556
"X713",0.309885689675615,0.0149776164128204,0.390827333799404,0.168980387376845,0.104280834057973,0.0110481386773424
"X714",0.342641681935786,0.321196939269894,0.319978931023683,0.0150987798264238,0.000541833972099283,0.0005418339721128
"X715",9.32987094119185e-05,0.0325632483645079,0.715599278352773,0.164851073036979,0.00366053989923549,0.0832325616370926
"X716",0.000126886528486294,0.0468763755777579,0.517143372721882,0.368807652694182,0.066918825949312,0.000126886528379984
"X717",8.82733449494781e-05,0.0265688680017677,0.71920803486404,0.0575904410833472,0.195427812744301,0.00111656996159491
"X718",0.000165665903183973,0.835281764676397,0.062538989593548,0.000165665906017891,0.0238019694839547,0.078045944436898
"X719",0.000269745164845899,0.235750026535966,0.735480222054051,0.00775829906782283,0.0206406809997023,0.000101026177612005
"X720",0.000884113977753201,0.0212542254301439,0.421902731738998,0.000210168629514775,0.555243617217602,0.000505143005988109
"X721",0.000148679004575825,0.000148679004604909,0.000148679004592152,0.493095648574674,0.506309635407152,0.000148679004400842
"X722",0.000224920272971051,0.0212196374693528,0.435989293370191,0.163794939717576,0.378546288882408,0.000224920287501387
"X723",0.000129883214827467,0.222623222758827,0.538888339551731,0.000129883228080573,0.235652196047615,0.00257647519892028
"X724",0.00483266087688157,0.0545082508858781,0.62260985557377,0.0169197627945107,0.297110039497832,0.00401943037112738
"X725",0.000280521160416966,0.280139679254464,0.194619037889298,0.025694848229927,0.498985392306423,0.000280521159471088
"X726",0.000299315535017498,0.20498136474135,0.312143365990009,0.111055402073469,0.371221236129055,0.000299315531099377
"X727",0.000300206059194853,0.0514024723343503,0.356135304275173,0.169152286532183,0.403465394765113,0.0195443360339862
"X728",0.000325653407214811,0.176823804285993,0.34614588625682,0.390925583142338,0.0561442934714595,0.0296347794361753
"X729",0.000209619081615931,0.0573290503809032,0.501045834629984,0.066948468079947,0.000209619079893827,0.374257408747656
"X730",0.000325991220223228,0.452190378036453,0.145347271358917,0.145796203333101,0.249056784727573,0.00728337132373212
"X731",0.0002375399705685,0.345618424272747,0.364855172435238,0.0212640174017378,0.254105120330935,0.0139197255887743
"X732",0.000154023374586152,0.345643068713009,0.000154023374449473,0.000154023374449473,0.647434494829692,0.00646036633381415
"X733",0.000229014672373591,0.00278934250315024,0.000229014674060379,0.606956332077938,0.389567281401094,0.000229014671383831
"X734",0.253398996810458,0.17084448087169,0.000639525886024048,0.389328918724531,0.173412898241448,0.0123751794658487
"X735",0.000130439554081189,0.0211139409758069,0.518139268253295,0.457151704285344,0.00333420737772679,0.000130439553746875
